embrace,1.8
embroidered,0.52
embryonic,-0.09
emerge,-0.34
emerged,-0.21
emergency,-0.57
emerging,0.01
emily,1.22
emma,1.38
emory,0
emotion,0.02
emotional,0.01
emotions,-0.25
emphasis,0.07
empire,-0.74
empirical,-0.14
employed,0
employee,0.4
employees,0.49
employment,-0.38
empty,0.16
en,0.76
enchanted,1.14
encounter,-0.8
encourage,-0.32
encouraged,-0.05
encouraging,0.65
end,0.42
endangered,-0.22
ended,0.69
ending,1.04
endless,-0.79
ends,0.35
enduring,-0.31
enemies,-1.71
enemy,-1.13
energetic,0.74
energy,0.03
enforcement,-0.25
engage,0.25
engaged,0.37
engine,-0.23
engineer,0.09
engineering,0.07
engines,-0.31
england,0.14
english,0.53
enjoy,1.89
enjoyable,2.1
enjoyed,1.22
enjoying,2.29
enlightened,1.35
enormous,0.58
enough,0.2
ensuing,-1.04
ensure,0.57
enter,0.13
entered,-0.06
entering,0.18
enters,0.09
entertaining,1.56
entertainment,0.23
enthusiasm,0.9
enthusiastic,1.26
entire,-0.1
entirely,0.26
entrance,-0.1
entrenched,-0.18
entrepreneurial,0
entry,0.22
envelope,0.18
environment,-0.23
environmental,0
epic,0.2
episcopal,0.5
episode,-0.6
equal,0.38
equally,-0.27
equipment,0.07
equivalent,-0.65
era,0.43
erect,0.65
eric,0.31
errant,-1.33
error,-1.07
escape,-0.3
escaped,-0.95
especially,-0.08
essential,0.66
essentially,-1.19
establish,0.55
established,0.22
estate,0.15
estimated,0.15
estimates,-0.28
et,0.06
eternal,-1.03
ethical,-0.09
ethnic,-1
europe,-0.25
european,-0.1
evangelical,0.58
eve,1.11
evelyn,0.93
evening,0.63
event,-0.8
events,-2.85
eventual,-0.14
eventually,-0.1
ever,-0.29
every,-0.26
everybody,-0.16
everyday,-0.46
everyone,0.13
everything,0.18
everywhere,-1.74
evidence,-0.12
evident,-1.04
evolution,-0.61
evolutionary,-0.22
exact,1.57
exactly,0.12
exaggerated,-0.47
examine,-0.01
examined,-0.09
example,-0.16
examples,-0.51
exasperated,-1.15
except,-0.29
exception,-0.28
exceptional,2.26
excess,0.24
excessive,-0.61
exchange,0.92
excited,-0.66
excitement,-0.08
exciting,0.97
exclusive,0.34
excuse,0.32
executive,0.28
executives,-0.08
exercise,0.17
exhausted,-2.1
exhibition,0.48
exist,-0.29
existed,-0.41
existence,-0.82
existing,-0.31
exit,0.04
exotic,0.33
expand,-0.35
expanded,-0.18
expansion,-0.08
expansive,0.59
expect,0.3
expectations,0.05
expected,-0.05
expecting,-0.52
expensive,-0.45
experience,0.25
experienced,-1.02
experiences,0.7
experiment,-0.01
experimental,-0.14
experiments,0.07
expert,0.24
experts,-0.15
explain,-0.05
explained,-0.22
explaining,-0.06
explains,0.16
explanation,-0.41
explicit,-0.33
explore,0.27
explosion,-1.3
explosive,-0.6
exposed,-0.1
exposure,-0.58
express,0.46
expressed,0.43
expression,0.24
expressive,0.53
exquisite,2.48
ext,-0.02
extended,0.8
extensive,0.18
extent,-0.02
external,-0.31
extinct,0.09
extra,0.44
extraordinary,1.66
extravagant,-0.15
extreme,-0.94
extremely,-0.64
eye,0.03
eyebrows,0.63
eyes,0.19
f,0.57
fabric,0.47
fabulous,2.17
face,0.37
faced,-2.93
faces,-0.39
facial,-0.14
facilities,-0.71
facility,-0.15
facing,-0.8
fact,-0.19
factor,0.54
factors,-0.33
factory,0.25
facts,-0.48
faculty,0.14
faded,0.02
fail,-0.03
failed,-0.09
failing,-0.42
failure,-1.18
faint,-0.89
fair,0.86
fairly,0.95
faith,0.45
faithful,0.48
fake,-0.15
fall,0.23
fallen,-0.1
falling,-0.07
falls,-0.03
fame,0.84
famed,0.31
familiar,-0.72
families,-1.69
family,0.63
famous,-0.18
fan,-0.09
fanciful,-0.93
fancy,0.68
fans,0.23
fantastic,0.45
fantasy,0.46
far,-0.12
farm,0.3
farmer,0.01
farmers,-0.45
farms,-0.65
farther,-0.07
farthest,0.12
fascinating,1.22
fashion,1.45
fashionable,0.61
fast,0.53
faster,0.08
fastest,0.44
fat,0.17
fatal,-2.82
fate,-2.69
father,1.03
fathers,1.07
fatty,1.6
fault,-2.62
favor,-0.52
favorable,0.66
favorite,1.49
fbi,-0.03
fear,-0.22
feared,-1.62
fearful,-1.26
fearless,0.17
fears,-0.39
feature,1.09
featured,0.25
features,1.79
february,0.71
fed,-0.64
federal,-0.3
fee,0.25
feeble,-1.5
feed,-1.1
feeding,-0.97
feel,-1.07
feeling,-1.31
feelings,-0.24
feels,-0.67
fees,0.2
feet,0.15
fell,-0.1
fellow,0.63
felt,-0.74
female,0.7
females,0.4
feminine,0.83
feminist,-0.07
fence,0.39
feral,-0.31
ferocious,-0.6
fertile,0.15
festival,1.45
fever,-1.96
few,-0.28
fewer,-0.31
fiber,-0.32
fiction,0.08
fictional,-0.18
field,0.3
fields,-0.1
fierce,-0.5
fiery,-1.57
fifteen,0.04
fifth,1.07
fifty,0.06
fight,-0.71
fighting,-0.72
figure,0.77
figured,-0.3
figures,-0.75
file,0.13
filed,-0.05
files,0.15
fill,0.3
filled,-0.63
filling,0.27
film,0.31
films,0.15
filthy,-2.01
final,0.43
finally,-0.33
finance,0.55
financial,0.44
find,0
finding,0.42
findings,-0.05
finds,0.05
fine,1.72
finest,1.03
finger,0.41
fingers,0.29
finish,0.31
finished,0.52
fire,-0.71
fired,-0.68
fires,-0.98
firing,-0.6
firm,0.69
firmly,0.29
firms,0.57
fiscal,0.06
fish,-0.95
fishing,0.12
fist,-0.05
fit,2.44
fitness,0.26
five,-0.05
fix,-0.15
fixed,0.05
flag,0.54
flame,-0.55
flames,-0.64
flaming,0.27
flash,-0.23
flashed,0.27
flat,1.17
flattering,1.62
flavor,-0.29
flawed,-1.56
flawless,2.31
fled,-0.27
fledgling,-0.16
fleet,-0.21
fleeting,0.79
flesh,-0.22
fleshy,0.58
flew,-0.71
flexible,0.57
flickering,0.06
flies,-1.32
flight,-0.54
flimsy,-0.4
flipped,-0.02
flipping,-0.21
floating,-0.11
floor,-0.04
floors,0.08
floral,0.76
florida,-0.31
flour,0.36
flow,0.02
flower,2.16
flowering,0.38
flowers,1.26
fluffy,0.56
fluorescent,-0.12
fly,-0.76
flying,-0.85
focal,0.17
focus,-0.1
focused,-0.36
fog,-0.5
folded,0.11
folding,0.55
folk,0.91
folks,-0.04
follow,0.14
followed,-0.16
following,0.13
follows,-0.03
fond,0.14
food,-0.37
foods,-0.27
fool,-1.68
foolish,-1.25
foot,0.26
football,0.41
footsteps,-0.47
forbidding,-0.57
force,-0.43
forced,-0.04
forces,-0.67
forcing,-0.05
ford,0.07
forehead,0.26
foreign,0.04
foremost,0.44
forensic,-0.14
forest,-0.02
forests,-0.04
forever,0.06
forget,0.45
forgive,0.52
forgot,-1.74
forgotten,-0.91
fork,0.77
form,-0.07
formal,1.52
formed,0.6
former,0.45
formidable,0.08
forms,0.14
fort,-0.21
forth,0.49
forthcoming,1.82
fortified,0.2
fortunately,0.03
fortune,0.45
forty,0.03
forward,0.22
foster,0.09
fought,-1.24
foul,-2.84
found,-0.12
foundation,0.53
founded,0.27
founder,0.3
founding,-0.18
four,-0.08
fourteen,0.03
fourth,1.04
fox,-0.05
fractured,-0.81
fragile,1.04
fragrant,1.86
frail,0.13
frame,1.29
framed,0.64
france,-0.12
francis,0.32
francisco,0.04
frank,0.39
franklin,0.29
frantic,-0.96
fraud,-0.83
frayed,-0.32
freckled,1.23
fred,0.59
free,0.48
freedom,0.79
freezing,-0.03
french,0.6
frequent,-1.04
frequently,-0.31
fresh,-0.75
freshwater,1.27
friday,0.63
fried,0.76
friend,1.33
friendly,1.94
friends,0.96
friendship,2.14
frightened,-2.15
frightening,-2.59
frigid,0.31
front,0.01
frontal,-0.28
frosted,0.76
frowned,0.06
frozen,0.06
fruit,0.63
fruits,-0.26
frustrated,-2.36
frustrating,-1.46
frustration,-0.29
fuel,0
full,1.74
fully,-0.24
fun,1.59
function,0.58
functional,-0.09
fund,1.17
fundamental,0.24
funding,-0.01
funds,1.1
funeral,1.5
funky,0.43
funny,-0.57
fur,-0.73
furious,-1.16
furniture,0.49
furry,0.14
further,-0.21
futile,-0.7
future,0.31
fuzzy,-0.86
g,0.34
gain,0.23
gained,0.44
gallery,0.47
game,0.38
games,0.34
gang,-1.01
gap,0.3
gaping,-0.65
garage,-0.19
garbage,-0.65
garden,0.93
gardens,2.02
garlic,0.01
gary,0.41
gas,-0.36
gate,0.13
gates,0.29
gather,0.76
gathered,-0.15
gathering,0.61
gave,-0.16
gaze,0.09
gazed,0.11
gear,0.2
gender,0.18
gene,-0.54
general,0.15
generally,-0.24
generation,0.67
generations,0.23
generic,0.35
generous,1.79
genes,-0.62
genetic,-0.58
genius,0.53
gentle,2.33
gently,1.13
genuine,0.85
geographic,-0.11
geographical,-0.08
geological,-0.16
george,0.44
georgia,-0.34
german,0.41
germany,-0.17
gesture,0.83
gets,-0.22
getting,-0.17
ghost,-2.11
ghostly,0.03
giant,-1.33
giants,0.04
giddy,-1.01
gift,1.89
gifted,0.09
gifts,1.37
gigantic,-1.18
gilded,0.49
girl,1.06
girlfriend,1.34
girls,0.72
give,0.13
given,-0.33
gives,0.17
giving,0.07
glad,1.78
glamorous,0.78
glance,-0.1
glanced,0.08
glass,-0.5
glasses,-0.11
glazed,0.21
gleaming,1.11
glimpse,-0.04
glittering,0.79
global,-0.26
globe,0.22
gloomy,-0.29
glorious,1.65
glory,1.09
glossy,1.27
gloved,-1.14
gloves,0.42
glow,-0.14
glowing,-0.15
gnarled,0.18
go,-0.02
goal,0.71
goals,0.19
god,0.95
gods,-1.7
goes,0.07
going,0.35
gold,0.69
golden,0.89
golf,0.13
gon,-0.26
gone,-0.42
goods,0.21
goofy,0.3
gordon,0.06
gore,0.19
gorgeous,2.68
got,-1.18
gothic,0.78
gotten,-0.57
governing,-0.3
government,-0.15
governmental,-0.3
governments,-0.04
governor,0.12
gown,1.91
grab,0.02
grabbed,-0.02
grabs,0
grace,1.18
graceful,1.99
gracious,2.52
grade,0.36
gradual,-0.47
gradually,0.01
graduate,0.15
graduated,0.15
graham,0.41
grain,-0.12
grainy,-1.54
grammy,0.38
grand,0.34
grandfather,1.02
grandma,1.04
grandmother,1.21
grant,0.47
granted,0.12
graphic,-1.44
grasp,0.05
grass,0.37
grassy,0.44
grateful,1.63
grave,0.19
gravel,0.21
gravitational,-0.24
gravity,-0.38
gray,0.84
grazing,-0.09
greasy,-0.51
great,1.48
greater,0.46
greatest,0.32
greedy,-2.17
greek,0.28
green,0.45
greg,0.48
grew,-0.58
grey,1.48
grief,-0.46
grieving,-0.81
grill,0.2
grilled,0.96
grim,-1.01
grimy,-0.57
grin,0.45
grinned,0.5
grip,0.86
gritty,-0.15
grizzly,-0.47
grocery,0.07
gross,-2.1
ground,0
grounds,0.62
group,-0.25
groups,-0.56
grove,0.79
grow,0.13
growing,-0.27
grown,0.21
grows,-0.21
growth,-0.08
gruesome,-1.93
guard,0.05
guards,0
guess,0.91
guessed,-2.14
guest,-0.1
guests,1.28
guide,0.43
guiding,-0.43
guilt,-0.39
guilty,-1.66
gulf,-0.47
guy,-0.86
guys,0.62
gym,0.22
h,0.57
habit,-1.13
habits,-0.04
hair,0.94
hairy,-0.13
half,0.1
halfway,0.01
hall,-0.15
hallway,-0.33
hamilton,0.17
hand,0.34
handed,0.12
handful,-0.68
handheld,0.28
handle,-0.41
handmade,0.67
hands,0.69
handsome,2.12
handy,2.28
hang,0.12
hanging,0.19
hannah,1.22
happen,-0.06
happened,-0.21
happening,0.03
happens,0.01
happier,0.32
happiest,2.28
happily,2.32
happiness,2.51
harbor,-0.06
harcourt,0.75
hard,0.15
hardened,-0.49
harder,-0.4
hardest,0.03
hardly,-0.24
harm,-1.68
harmful,-0.87
harmless,-0.98
harold,-0.19
harris,-0.47
harry,0.32
harsh,-2.66
harvard,0.09
hat,0.38
having,0.67
hawaiian,0.25
hazardous,-0.83
hazel,0.95
hazy,-0.11
head,0.28
headed,-0.06
heading,-0.04
headquarters,-0.13
heads,0.48
heady,0.29
healing,-0.98
health,0.05
healthier,0.52
healthy,1.2
hear,-0.82
heard,-0.8
hearing,-0.58
hears,-0.7
heart,-0.34
hearts,0.86
hearty,2.17
heat,0.65
heated,0.42
heather,0.43
heaven,-0.31
heavenly,0.65
heavier,0.37
heavily,-0.63
heavy,0.47
heel,0.56
heels,0.24
hefty,0.51
height,0.93
heightened,-0.55
heights,0.16
held,0.13
helen,0.77
helicopter,-0.74
hello,0.75
helmet,0.07
help,-0.1
helped,-0.11
helpful,1.71
helping,-0.06
helpless,-1.24
helps,-0.01
henry,0.64
herbal,0.43
here,0.44
heritage,0.5
hero,-0.82
heroic,-0.71
hers,0.81
herself,0.75
hesitant,-0.52
hesitated,0.05
hey,0.61
hi,1.25
hidden,0.31
hide,-0.44
hideous,-2.58
hiding,0.06
high,0.02
higher,0.24
highest,0.4
highly,-0.67
highway,-0.04
hilarious,0.06
hill,0.19
hills,0.08
himself,-0.49
hind,-0.11
hint,0.11
hip,0.41
hips,0.3
hire,-0.21
hired,0.25
hispanic,-0.54
historic,0.49
historical,-0.64
history,0.08
hit,-0.56
hits,0.04
hitting,-0.15
hoarse,-0.61
hogan,-0.41
hold,0.12
holding,0.1
holds,0.04
hole,0.01
holes,0.06
holiday,1.72
hollow,-0.75
hollywood,0.92
holy,0
home,0.75
homeless,-2.07
homemade,0.96
homes,-0.9
honest,1.67
honey,1.35
honor,1.21
honorable,0.13
hood,0.1
hooded,0.19
hook,0.02
hooked,0.15
hope,1.59
hoped,-0.45
hopeful,0.59
hopeless,-1.43
hopes,0.6
hoping,-0.29
horizon,-0.17
horizontal,-0.3
horn,-0.26
horrific,-2.83
horror,-1.03
horse,-0.47
horses,-0.48
hospital,-0.3
host,0.24
hostile,-1.75
hot,-0.33
hotel,0.06
hotter,0.31
hottest,0.37
hour,0.19
hours,0.24
house,-0.03
household,-0.11
houses,-0.14
housing,-2.58
houston,0
howard,0.27
however,-0.16
howling,-0.61
hudson,0.98
huge,0.33
hugh,0.37
huh,0.85
human,-0.85
humane,0.56
humanitarian,-0.19
humanity,-1.85
humans,-1.42
humble,0.22
humid,0.39
humiliating,-2.19
humor,0.41
hundred,0.02
hundreds,-0.39
hung,0.24
hunger,-1.08
hungry,-2.2
hunt,-0.94
hunter,-0.76
hunters,-0.56
hunting,-0.78
hurricane,-1.78
hurried,-0.11
hurry,0.08
hurt,-2.02
husband,1.37
hushed,-0.03
husky,0.56
hybrid,0.5
hysterical,-0.77
ian,-0.52
ice,0.27
iced,0.35
icy,0
idea,-0.09
ideal,2.22
ideas,0.1
identical,0.16
identified,-0.31
identify,-0.18
identity,-0.5
ideological,-0.11
idle,-0.74
ignorant,-1.94
ignore,-0.56
ignored,-0.52
ignoring,-0.91
ii,0.11
iii,0.46
ill,-1.04
illegal,-1.06
illicit,-0.69
illinois,-0.3
illness,-1.44
illusion,-0.17
image,-0.16
images,0.02
imaginary,-0.08
imagination,0.41
imaginative,0.1
imagine,-0.33
imagined,-1.21
immediate,-0.86
immediately,-0.37
immense,0.17
immigrant,-1.53
immigrants,-1.14
immigration,-0.87
imminent,-0.72
immortal,-1.15
immune,-0.34
impact,-0.11
impatient,-1.78
impending,-1.12
imperial,-0.09
implicit,-0.15
importance,0.29
important,1.37
imposing,0.07
impossible,0.27
impoverished,-1.79
impressed,-0.71
impression,-0.4
impressive,1.3
improve,-1.68
improved,0.77
improvement,0.01
inadequate,-0.53
inappropriate,-0.78
inaugural,0.17
inc,-0.19
incapable,-0.04
inch,0.41
inches,0.57
incident,-2.42
inclined,0.3
include,-0.14
included,-0.09
includes,0.1
including,-0.29
income,0.42
incoming,-0.02
incomplete,0.16
inconsistent,-1.11
increase,-0.11
increased,-0.36
increases,-0.07
increasing,-0.22
increasingly,-1.34
incredible,1.2
indeed,-0.05
independence,0.67
independent,-0.08
index,0.91
india,-0.25
indian,-0.14
indians,-0.84
indicate,-0.05
indicated,0.09
indifferent,-1.92
indigenous,-0.42
indigo,0.58
indirect,0.39
indispensable,0.32
individual,0.16
individuals,-0.93
indonesian,-0.22
indoor,0.29
industrial,-0.21
industrialized,-0.36
industry,0.01
inevitable,-2.21
inexpensive,1.24
inexplicable,-1.47
infamous,-0.39
infant,0.56
infection,-1.22
infectious,-0.93
inferior,-0.16
infinite,-0.42
inflated,-0.25
influence,-0.39
influential,0.04
informal,0.41
information,0.17
informed,0.23
infrared,-0.18
ingredients,0.23
inherent,-0.24
initial,-0.16
initially,-1.01
injured,-1.84
injuries,-1.6
injury,-1.6
inn,1.06
innate,-0.12
inner,0.64
innocent,-1.59
innovative,0.13
insane,-1.3
insects,-1.44
insecure,-2.55
inside,-0.12
insignificant,-0.68
insisted,-1.8
insistent,-0.65
inspired,0.61
inspiring,0.38
instance,-0.09
instant,-0.09
instantly,-0.71
instead,-0.26
institute,0.13
institution,0.18
institutional,-0.17
institutions,-0.11
instruction,0.11
instructional,0.39
instructions,0.16
instrument,0.69
instrumental,0.19
instruments,0.39
insufficient,-0.28
insulated,0.04
insurance,0.23
int,-0.12
intact,0.71
integral,-0.31
integrated,0.23
intellectual,0.35
intelligence,0.09
intelligent,0.97
intended,-0.09
intense,-0.93
intensity,-0.06
intensive,-0.26
intent,-3.49
intentional,-1.18
interactive,0.21
interest,0.52
interested,-0.66
interesting,1.61
interests,-0.03
interim,-0.03
interior,1.18
internal,-0.74
international,0.06
internet,0.19
interpretive,-0.06
interrupted,-0.28
interstate,-0.34
interview,0.15
interviews,0.12
intimate,1.81
intimidating,-0.19
intricate,0.11
intriguing,-0.28
introduced,0.07
introductory,-0.36
intuitive,-0.1
investigation,-0.62
investigative,-0.11
investigators,-0.38
investment,1.01
investments,1.12
investors,0.96
invisible,-1.65
invited,0.45
involved,-1.25
involvement,-0.15
involving,-0.65
iowa,-0.29
iran,-0.64
iranian,-0.01
iraq,-0.58
iraqi,-0.61
irish,-0.25
iron,0.23
ironic,-0.44
irrational,-0.98
irregular,-0.34
irrelevant,-1.32
irresistible,0.3
irresponsible,-1.7
irritating,-1.66
isabel,0.46
island,0.04
islands,-0.29
isolated,-1.18
issue,-0.81
issued,-0.01
issues,-0.52
italian,0.98
italy,-0.25
item,0.41
items,0.39
itself,-0.28
jack,0.53
jacket,0.47
jackie,0.59
jackson,0.58
jacob,0.3
jagged,-0.23
jail,-1.21
jake,-0.38
james,0.44
jamie,-0.32
jane,-0.29
january,0.67
japan,-0.17
japanese,0.06
jared,-1.25
jason,0.54
jaw,0.41
jay,-0.84
jazz,1.03
jealous,-1.59
jean,0.44
jeans,0.58
jeff,0.38
jefferson,-0.26
jennifer,0.64
jenny,0.71
jeremy,0.47
jerry,0.38
jersey,-0.13
jessica,-0.32
jet,-0.74
jewelry,0.72
jim,0.35
jimmy,-0.09
job,1.24
jobs,0.27
joe,0.24
john,0.43
johnny,0.03
johnson,0.38
join,0.55
joined,0.22
joining,-0.67
joint,-0.22
joke,-0.48
jokes,-0.47
jolly,1.41
jonathan,0.26
jones,0.48
jordan,0.56
joseph,0.57
josh,0.37
journal,0.05
journey,0
joy,1.26
joyful,2.64
joyous,1.37
jr,0.63
judge,-0.32
judges,-0.21
judgment,-0.32
judicial,-0.31
juice,-0.45
juicy,1.17
julia,0.67
julie,0.91
july,0.84
jump,-0.65
jumped,-0.1
jumping,-0.19
june,0.75
junior,-0.17
jury,-0.64
justice,0.03
juvenile,-0.65
k,0.57
kadidi,0.75
kansas,-0.01
karen,0.35
karl,-0.4
kate,1.31
keen,0.08
keep,-0.01
keeping,0.27
keeps,0.29
kelly,0.58
ken,0.43
kennedy,0.28
kept,0.08
kerry,0.24
kevin,0.27
key,0.44
keys,0.2
khaki,0.17
kick,-0.14
kicked,-0.06
kicking,-0.43
kid,-0.43
kidding,0.37
kids,0.6
kim,-0.13
kind,0
kinds,-0.79
king,0.64
kingdom,-0.21
kiss,1.9
kissed,0.96
kit,0.02
kitchen,-0.69
knee,0.3
knees,0.19
knew,-1.09
knife,-0.07
knight,-0.85
knock,-0.32
knocked,-0.73
knocking,-0.38
knowing,-0.25
knowledge,-0.19
knowledgeable,0.35
known,-0.3
knows,0.27
kong,0.01
korea,-0.3
korean,-0.21
kumar,-0.11
l,0.57
la,0.59
lab,-0.07
label,0.52
labor,-0.58
laboratory,-0.05
lack,-1.97
lacy,0.73
laden,-0.78
ladies,2.06
lady,2.24
laid,0.03
lake,0.02
lame,-0.31
lamp,-0.32
land,-0.19
landed,-0.49
landing,-0.62
lands,-0.06
landscape,0.1
lane,0.03
language,0.42
lanky,1.01
lap,0.28
large,-0.12
largely,-0.33
larger,0.12
largest,0.11
larry,0.32
las,0.65
last,0.52
lasting,-0.66
late,0.5
lately,-1.41
later,0.16
lateral,-0.3
latest,0.68
latin,0.46
latter,-0.65
laugh,-0.77
laughed,0.26
laughing,-0.07
laughs,-0.01
laughter,-0.58
launch,-0.09
launched,-0.09
laura,0.84
lavish,1
law,-0.17
lawn,0.74
laws,-0.14
lawyer,-0.41
lawyers,-0.28
lay,-0.12
layer,0.28
layered,0.04
layers,0.24
lazy,-1.38
le,0.68
lead,-0.44
leader,-0.5
leaders,-0.14
leadership,-0.27
leading,-0.13
leads,-0.2
leaf,0.73
leafy,0.04
league,0.27
lean,1.44
leaned,0.16
leaning,0.25
leans,0.06
learn,0.09
learned,-0.37
learning,0.24
least,-0.03
leather,0.47
leave,0.41
leaves,0.26
leaving,0.22
led,-0.71
lee,0.42
left,0.52
leftover,0.31
leg,0.3
legacy,1.01
legal,0.59
legend,-0.1
legendary,0.28
legislation,-0.09
legislative,-0.13
legitimate,-0.09
legs,0.26
leisurely,1.4
lemon,0.13
length,0.47
lengthy,-0.43
leonard,0.25
less,-0.57
lesser,0.94
lesson,-0.14
lessons,0.28
let,0
lethal,-1.36
lets,-0.04
letter,0.23
letters,0.26
letting,-0.18
level,0.2
levels,0.03
lewis,0.19
liable,-0.4
liberal,0.22
liberty,0.89
library,0.16
license,0.16
licensed,0.04
lid,-0.06
lie,-0.08
lies,-0.14
lieutenant,-0.18
life,0.8
lifeless,-0.41
lifelong,-0.22
lifestyle,0.31
lifetime,1.73
lift,0.14
lifted,0.14
lifting,0.27
light,-0.01
lighted,0.11
lighter,-0.29
lighting,-0.53
lightly,0.8
lightning,-0.49
lights,-0.33
lightweight,1.03
liked,-1.25
likely,0.3
likes,-1.93
lillian,-1.85
lily,1.5
limbs,0.37
limit,-0.2
limited,-0.77
limits,-0.59
limp,-0.23
lincoln,0.16
linda,0.64
line,0.14
linear,0.11
lined,0.35
lines,-0.09
lingering,-1.69
linguistic,-0.24
link,-0.46
linked,-0.8
links,-0.11
lip,0.22
lips,0.59
liquid,0.25
lisa,0.69
list,0.33
listed,-0.06
listen,0.4
listened,0
listening,0.05
lit,-0.72
literal,-0.21
literally,-0.64
literary,0.25
literature,0.24
little,-0.54
live,-0.14
lived,0.45
lively,2.25
lives,-0.41
living,-1.62
load,0.02
loaded,0.35
loan,0.62
lobby,-0.26
local,-0.06
located,-0.03
location,-0.25
lock,-0.12
locked,-0.09
lofty,0.58
log,0.24
logic,0.04
logical,-0.12
london,0.19
lone,-0.67
lonely,-2.8
long,0.79
longer,-0.14
longest,-0.37
longtime,1.08
look,0.02
looked,0.05
looking,0.31
looks,0.04
loose,0.27
lord,0.49
los,0.38
lose,0.42
losing,-0.17
loss,-1.33
losses,-0.68
lost,0.64
lot,-0.86
lots,-0.91
lou,0.21
loud,-0.93
louder,-0.62
loudly,-0.3
louis,0.21
lousy,-1.03
loves,-1.01
loving,2.08
low,0.17
lower,0.09
lowered,0.12
lowest,-0.2
loyal,0.85
luck,-0.11
lucky,1.16
lucrative,0.17
lucy,1.15
luke,0.19
luminous,1.12
lunar,-0.1
lunch,0.17
lungs,-0.42
lush,1.87
lutheran,0.61
luxurious,1.27
luxury,-0.37
lying,-0.17
m,0.57
machine,-0.13
machines,0.19
mad,-2.27
made,-0.39
madeleine,0.82
madison,-0.22
magazine,0.16
magazines,0.16
maggie,0.89
magic,-1.59
magical,-0.9
magnetic,0.03
magnificent,1.02
mail,0.23
main,0.4
mainly,-0.34
mainstream,-0.18
maintain,0.46
maintained,0.27
maintenance,-0.05
majestic,0.59
major,-0.11
majority,-0.53
make,-0.13
makes,-0.49
makeshift,-0.65
makeup,0.99
making,0.02
male,0.79
males,0.37
mall,0.63
mama,1
mammoth,0.32
man,0.27
manage,-0.15
managed,-0.07
management,0.47
manager,0.38
managers,0.51
managing,0.4
mandatory,-0.25
manhattan,0.07
manicured,0.41
manifest,-0.16
manly,-0.67
manned,-0.1
manner,1.22
mansion,0.92
many,-0.47
map,0.16
marble,0.23
march,0.74
marco,0.36
marcus,0.12
margaret,1.14
marginal,-0.09
maria,0.36
marie,0.97
marine,-0.38
marines,-0.33
marital,0.17
maritime,-0.19
mark,0.39
marked,0.22
market,0.36
marketing,0.35
markets,0.39
marks,-0.28
maroon,0.6
marriage,2.51
married,1.43
marry,2.06
mars,-0.06
martial,0.26
martin,0.38
marvelous,1.58
mary,0.34
maryland,-0.35
masculine,0.3
mashed,0.61
mask,-0.3
masked,-0.99
mass,0.07
massachusetts,-0.09
massive,0.21
master,0.22
masters,0.18
match,1.94
matching,0.58
material,0.64
materials,0.07
maternal,-0.58
math,0.21
mathematical,0.14
mating,-0.39
matt,0.4
matter,-0.22
matters,-0.44
matthew,0.58
mature,0.64
max,0.17
maximum,0.27
may,-0.04
maybe,0.18
mayor,-0.07
mccarthy,-1.63
meager,0.31
meal,0.24
meals,0.34
mean,0.69
meaning,0.28
meaningful,0.65
meaningless,-0.54
means,0.02
meant,-0.35
meanwhile,0.29
measure,0.37
measured,0.24
measures,0.35
meat,-0.65
mechanical,-0.08
media,0.16
median,-1.47
medical,-0.31
medicine,-0.29
medieval,0.13
mediocre,1.39
mediterranean,0.02
medium,0.21
meet,0.77
meeting,0.4
meetings,-0.32
megan,0.84
mellow,1.89
member,0.17
members,-0.12
memorable,0.61
memorial,0.93
memories,-0.33
memory,0.04
men,0.8
menacing,-0.62
mental,-0.72
mention,-0.56
mentioned,-0.61
menu,0.23
mercury,0.01
mercy,-0.55
mere,0.02
merely,-2.09
merry,1.44
mess,-2.11
message,0.15
messages,0.1
messy,0.98
met,0.25
metal,0.31
metallic,0.19
method,0.25
methods,0.32
meticulous,0.19
metropolitan,-0.23
mexican,-0.37
mexico,-0.3
mg,0
miami,0.03
michael,0.43
michelle,0.72
michigan,-0.27
microscopic,-0.34
microsoft,0.26
mid,0.35
middle,0.17
midnight,0.08
midwestern,-0.49
might,-0.01
mighty,0.38
mike,0.37
mild,-0.45
mile,0.03
miles,0.02
militant,-0.01
military,-0.22
milk,0.02
milky,0.3
mill,0.04
miller,0.46
million,0.21
millions,-0.06
min,1.04
mind,-0.15
mindful,2.01
mindless,-2.56
minds,-2.08
mine,1.11
mini,0.69
miniature,0.47
minimal,-0.12
minimum,0.54
minister,0.15
ministry,0.06
minnesota,0.01
minor,-1.66
minority,-2.43
minute,0.14
minutes,0.3
miracle,-0.06
miraculous,0.37
mirror,-0.06
mischievous,0.36
miserable,-2.57
misguided,-1.98
misleading,-0.47
miss,1.42
missed,-0.53
missile,-0.63
missing,0.3
mission,-0.1
mississippi,-0.94
mist,-0.47
mistake,-1.87
mistakes,-2.33
misty,0.51
mix,-0.1
mixed,-1.4
mixture,0.77
mobile,0.23
mock,0.43
mocking,-0.17
model,0.42
models,0.34
moderate,0.47
modern,0.32
modest,1.1
modified,0.25
moist,0.78
molecular,-0.32
molly,1.15
mom,1.25
moment,-0.4
moments,0.84
mommy,0.36
monday,0.68
monetary,-0.06
money,0.39
monitor,-0.17
monster,-2.82
monstrous,-1.18
month,0.55
monthly,0.32
months,0.15
